pair_id,context_id,title_a,title_b,track_id_a,track_id_b,track_a_source_path,track_b_source_path,engine_decision_class,engine_recommendation_policy,engine_score,engine_confidence,engine_strategy,engine_blend_profile_auto,engine_blend_profile_explanation,engine_alternative_strategies,engine_standard_blend_allowed,engine_tempo_gate,engine_harmonic_gate,engine_tempo_feasibility,engine_tempo_relation,engine_harmonic_relation,engine_context_fit,engine_bass_conflict_risk,engine_vocal_clash_risk,engine_window_a_id,engine_window_a_type,engine_window_a(mm:ss),engine_window_b_id,engine_window_b_type,engine_window_b(mm:ss),engine_pair_window_a(mm:ss),engine_pair_window_b(mm:ss),engine_pair_score,engine_compatible_contexts,engine_policy_reasons,engine_risks,engine_warnings,dj_verdict(accept/review/reject),dj_mixability_rating,dj_transition_strategy,dj_comment
ecf64aa98ccd4467__79d93a2a256d0920,,Bicep - CHROMA 004 ROLA (Original Mix),Bodhi - Thirst (Original Mix),ecf64aa98ccd4467,79d93a2a256d0920,data/raw/Bicep - CHROMA 004 ROLA (Original Mix).mp3,data/raw/Bodhi - Thirst (Original Mix).mp3,reject_standard_blend,suppress,0.5692,0.62,hard_cut,plain_blend,Auto mode falls back to plain blend because the engine prefers hard cut over a standard overlap.,echo_out,False,fail,pass,low,half_time_of_b,exact,,0.4016,0.2477,ecf64aa98ccd4467_tw3,mix_out,4:38-4:49,79d93a2a256d0920_tw1,mix_in,0:59-1:15,4:38-4:49,0:59-1:15,1.8682,club_peak,extreme BPM jump 27.6% breaches the shared hard limit;shared hard block triggered recommendation suppression,moderate bass conflict (0.40);extreme BPM jump 27.6% breaches the shared hard limit;tempo gate failed — reject standard blend;shared pair rules triggered a hard block for standard blending,"style fit unavailable (missing style labels) — neutral;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;extreme BPM jump — reject standard blend; shared rules suggest a non-standard exit",,,,
ecf64aa98ccd4467__85d8116989ea2f32,,Bicep - CHROMA 004 ROLA (Original Mix),O_Flynn - Srekye (Extended Mix),ecf64aa98ccd4467,85d8116989ea2f32,data/raw/Bicep - CHROMA 004 ROLA (Original Mix).mp3,data/raw/O_Flynn - Srekye (Extended Mix).mp3,reject_standard_blend,suppress,0.5057,0.62,hard_cut,plain_blend,Auto mode falls back to plain blend because the engine prefers hard cut over a standard overlap.,echo_out,False,fail,review,low,half_time_of_b,unknown,,0.418,0.2477,ecf64aa98ccd4467_tw3,mix_out,4:38-4:49,85d8116989ea2f32_tw2,mix_in,0:08-0:24,4:38-4:49,0:08-0:24,1.6917,club_closing;club_peak,extreme BPM jump 29.5% breaches the shared hard limit;harmonic risk 0.61 needs masking or careful transition timing;shared hard block triggered recommendation suppression,moderate bass conflict (0.42);harmonic risk 0.61 — unknown key move;extreme BPM jump 29.5% breaches the shared hard limit;harmonic risk 0.61 needs masking or careful transition timing;tempo gate failed — reject standard blend;shared pair rules triggered a hard block for standard blending,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;extreme BPM jump — reject standard blend; shared rules suggest a non-standard exit",,,,
ecf64aa98ccd4467__a749c305f32f7d51,,Bicep - CHROMA 004 ROLA (Original Mix),AIROD - Rave Cycle (Original Mix),ecf64aa98ccd4467,a749c305f32f7d51,data/raw/Bicep - CHROMA 004 ROLA (Original Mix).mp3,data/raw/AIROD - Rave Cycle (Original Mix).mp3,reject_standard_blend,suppress,0.5547,0.62,hard_cut,plain_blend,Auto mode falls back to plain blend because the engine prefers hard cut over a standard overlap.,echo_out,False,fail,review,low,half_time_of_b,unknown,,0.5903,0.0959,ecf64aa98ccd4467_tw3,mix_out,4:38-4:49,a749c305f32f7d51_tw1,mix_in,0:00-0:09,4:38-4:49,0:00-0:09,1.9467,club_closing;club_peak,extreme BPM jump 31.2% breaches the shared hard limit;harmonic risk 0.53 needs masking or careful transition timing;bass conflict risk 0.59 is elevated;shared hard block triggered recommendation suppression,moderate bass conflict (0.59);harmonic risk 0.53 — unknown key move;extreme BPM jump 31.2% breaches the shared hard limit;harmonic risk 0.53 needs masking or careful transition timing;bass conflict risk 0.59 is elevated;tempo gate failed — reject standard blend;shared pair rules triggered a hard block for standard blending,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;extreme BPM jump — reject standard blend; shared rules suggest a non-standard exit",,,,
ecf64aa98ccd4467__aaecfee7674ae3ed,,Bicep - CHROMA 004 ROLA (Original Mix),"TSVI, Josi Devil - M.e.S (feat. TSVI) (feat. TSVI)",ecf64aa98ccd4467,aaecfee7674ae3ed,data/raw/Bicep - CHROMA 004 ROLA (Original Mix).mp3,"data/raw/TSVI, Josi Devil - M.e.S (feat. TSVI) (feat. TSVI).mp3",reject_standard_blend,suppress,0.5422,0.62,hard_cut,plain_blend,Auto mode falls back to plain blend because the engine prefers hard cut over a standard overlap.,echo_out,False,fail,review,low,half_time_of_b,risky,,0.5903,0.1082,ecf64aa98ccd4467_tw3,mix_out,4:38-4:49,aaecfee7674ae3ed_tw1,mix_in,0:33-0:49,4:38-4:49,0:33-0:49,2.0021,club_closing;club_peak,extreme BPM jump 23.6% breaches the shared hard limit;harmonic risk 0.70 needs masking or careful transition timing;bass conflict risk 0.59 is elevated;shared hard block triggered recommendation suppression,moderate bass conflict (0.59);harmonic risk 0.70 — risky key move;extreme BPM jump 23.6% breaches the shared hard limit;harmonic risk 0.70 needs masking or careful transition timing;bass conflict risk 0.59 is elevated;tempo gate failed — reject standard blend;shared pair rules triggered a hard block for standard blending,"style fit unavailable (missing style labels) — neutral;risky key relation, but low harmonic exposure may mask it;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;extreme BPM jump — reject standard blend; shared rules suggest a non-standard exit",,,,
ecf64aa98ccd4467__b2d3c5c17b5e26ac,,Bicep - CHROMA 004 ROLA (Original Mix),Bodhi - 433Mhz (Original Mix),ecf64aa98ccd4467,b2d3c5c17b5e26ac,data/raw/Bicep - CHROMA 004 ROLA (Original Mix).mp3,data/raw/Bodhi - 433Mhz (Original Mix).mp3,reject_standard_blend,suppress,0.5367,0.62,hard_cut,plain_blend,Auto mode falls back to plain blend because the engine prefers hard cut over a standard overlap.,echo_out,False,fail,pass,low,half_time_of_b,exact,,0.4354,0.2477,ecf64aa98ccd4467_tw3,mix_out,4:38-4:49,b2d3c5c17b5e26ac_tw2,mix_in,0:49-1:05,4:38-4:49,0:49-1:05,1.6596,,extreme BPM jump 27.6% breaches the shared hard limit;shared hard block triggered recommendation suppression,moderate bass conflict (0.44);extreme BPM jump 27.6% breaches the shared hard limit;tempo gate failed — reject standard blend;shared pair rules triggered a hard block for standard blending,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;extreme BPM jump — reject standard blend; shared rules suggest a non-standard exit",,,,
ecf64aa98ccd4467__deb940c4a6052fed,,Bicep - CHROMA 004 ROLA (Original Mix),Jorg Kuning - Mercedes (Original Mix),ecf64aa98ccd4467,deb940c4a6052fed,data/raw/Bicep - CHROMA 004 ROLA (Original Mix).mp3,data/raw/Jorg Kuning - Mercedes (Original Mix).mp3,reject_standard_blend,suppress,0.5113,0.62,hard_cut,plain_blend,Auto mode falls back to plain blend because the engine prefers hard cut over a standard overlap.,echo_out,False,fail,review,low,half_time_of_b,risky,,0.5903,0.2477,ecf64aa98ccd4467_tw3,mix_out,4:38-4:49,deb940c4a6052fed_tw1,mix_in,0:03-0:19,4:38-4:49,0:03-0:19,1.7944,,extreme BPM jump 29.5% breaches the shared hard limit;harmonic risk 0.73 needs masking or careful transition timing;bass conflict risk 0.59 is elevated;shared hard block triggered recommendation suppression,moderate bass conflict (0.59);harmonic risk 0.73 — risky key move;extreme BPM jump 29.5% breaches the shared hard limit;harmonic risk 0.73 needs masking or careful transition timing;bass conflict risk 0.59 is elevated;tempo gate failed — reject standard blend;shared pair rules triggered a hard block for standard blending,"style fit unavailable (missing style labels) — neutral;risky key relation, but low harmonic exposure may mask it;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;extreme BPM jump — reject standard blend; shared rules suggest a non-standard exit",,,,
ecf64aa98ccd4467__e3b089eb3589fe94,,Bicep - CHROMA 004 ROLA (Original Mix),Muskila - YARAO (Original Mix),ecf64aa98ccd4467,e3b089eb3589fe94,data/raw/Bicep - CHROMA 004 ROLA (Original Mix).mp3,data/raw/Muskila - YARAO (Original Mix).mp3,reject_standard_blend,suppress,0.5487,0.62,hard_cut,plain_blend,Auto mode falls back to plain blend because the engine prefers hard cut over a standard overlap.,echo_out,False,fail,pass,low,half_time_of_b,adjacent_same_mode,,0.5903,0.1605,ecf64aa98ccd4467_tw3,mix_out,4:38-4:49,e3b089eb3589fe94_tw2,mix_in,0:00-0:16,4:38-4:49,0:00-0:16,1.8388,,extreme BPM jump 27.6% breaches the shared hard limit;bass conflict risk 0.59 is elevated;shared hard block triggered recommendation suppression,moderate bass conflict (0.59);extreme BPM jump 27.6% breaches the shared hard limit;bass conflict risk 0.59 is elevated;tempo gate failed — reject standard blend;shared pair rules triggered a hard block for standard blending,"style fit unavailable (missing style labels) — neutral;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;extreme BPM jump — reject standard blend; shared rules suggest a non-standard exit",,,,
ecf64aa98ccd4467__fea8b371ffd2adc5,,Bicep - CHROMA 004 ROLA (Original Mix),Povoa - Hacked Lime (Original Mix),ecf64aa98ccd4467,fea8b371ffd2adc5,data/raw/Bicep - CHROMA 004 ROLA (Original Mix).mp3,data/raw/Povoa - Hacked Lime (Original Mix).mp3,reject_standard_blend,suppress,0.5373,0.62,hard_cut,plain_blend,Auto mode falls back to plain blend because the engine prefers hard cut over a standard overlap.,echo_out,False,fail,review,low,half_time_of_b,unknown,,0.4808,0.2431,ecf64aa98ccd4467_tw3,mix_out,4:38-4:49,fea8b371ffd2adc5_tw2,mix_in,0:08-0:24,4:38-4:49,0:08-0:24,1.7321,club_peak,extreme BPM jump 31.2% breaches the shared hard limit;harmonic risk 0.56 needs masking or careful transition timing;shared hard block triggered recommendation suppression,moderate bass conflict (0.48);harmonic risk 0.56 — unknown key move;extreme BPM jump 31.2% breaches the shared hard limit;harmonic risk 0.56 needs masking or careful transition timing;tempo gate failed — reject standard blend;shared pair rules triggered a hard block for standard blending,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;extreme BPM jump — reject standard blend; shared rules suggest a non-standard exit",,,,
fea8b371ffd2adc5__06987e170b8722e1,,Povoa - Hacked Lime (Original Mix),BRUX (AUS) - Pull The Trigger (Original Mix),fea8b371ffd2adc5,06987e170b8722e1,data/raw/Povoa - Hacked Lime (Original Mix).mp3,data/raw/BRUX (AUS) - Pull The Trigger (Original Mix).mp3,non_standard_strategy_required,review_only,0.623,0.69,tempo_ramp,plain_blend,Auto mode falls back to plain blend because the engine prefers tempo ramp over a standard overlap.,echo_out;break_transition;hard_cut,False,strategy_dependent,review,medium,direct,unknown,,0.4808,0.2431,fea8b371ffd2adc5_tw1,bridge,2:31-2:47,06987e170b8722e1_tw2,mix_in,0:00-0:13,2:31-2:47,0:00-0:13,1.6555,club_opening;festival_daytime,effective BPM gap 8.1% needs a non-standard tempo strategy;harmonic risk 0.59 needs masking or careful transition timing;shared rules require manual review,moderate bass conflict (0.48);harmonic risk 0.59 — unknown key move;effective BPM gap 8.1% needs a non-standard tempo strategy;harmonic risk 0.59 needs masking or careful transition timing;tempo relation requires a non-standard transition strategy,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;standard blend is risky at this BPM gap — non-standard strategy preferred; shared rules suggest a non-standard exit",,,,
fea8b371ffd2adc5__0b6db038bbd47b93,,Povoa - Hacked Lime (Original Mix),"Fold, cu.rve - Business (Original Mix)",fea8b371ffd2adc5,0b6db038bbd47b93,data/raw/Povoa - Hacked Lime (Original Mix).mp3,"data/raw/Fold, cu.rve - Business (Original Mix).mp3",non_standard_strategy_required,review_only,0.6044,0.69,tempo_ramp,plain_blend,Auto mode falls back to plain blend because the engine prefers tempo ramp over a standard overlap.,echo_out;break_transition;hard_cut,False,strategy_dependent,review,medium,direct,unknown,,0.4808,0.2431,fea8b371ffd2adc5_tw1,bridge,2:31-2:47,0b6db038bbd47b93_tw3,mix_in,0:17-0:33,2:31-2:47,0:17-0:33,1.5121,club_opening;festival_daytime,effective BPM gap 8.1% needs a non-standard tempo strategy;harmonic risk 0.59 needs masking or careful transition timing;shared rules require manual review,moderate bass conflict (0.48);harmonic risk 0.59 — unknown key move;effective BPM gap 8.1% needs a non-standard tempo strategy;harmonic risk 0.59 needs masking or careful transition timing;tempo relation requires a non-standard transition strategy,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;standard blend is risky at this BPM gap — non-standard strategy preferred; shared rules suggest a non-standard exit",,,,
fea8b371ffd2adc5__0d74f481c29d23c7,,Povoa - Hacked Lime (Original Mix),Butch - Schlecker (Original Mix),fea8b371ffd2adc5,0d74f481c29d23c7,data/raw/Povoa - Hacked Lime (Original Mix).mp3,data/raw/Butch - Schlecker (Original Mix).mp3,review_required,review_only,0.6954,0.69,short_blend,contour_blend,Auto mode selects contour blend because vocal or mid exposure 0.24 favors a shaped overlap.,phrase_aligned_blend;standard_blend,True,pass,review,high,direct,unknown,,0.398,0.2431,fea8b371ffd2adc5_tw1,bridge,2:31-2:47,0d74f481c29d23c7_tw1,mix_out,6:12-6:22,2:31-2:47,6:12-6:22,1.8592,club_closing;club_opening;club_peak;festival_daytime,harmonic risk 0.59 needs masking or careful transition timing;shared rules require manual review,harmonic risk 0.59 — unknown key move;harmonic risk 0.59 needs masking or careful transition timing,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable",,,,
